model_col,series_code,unit,freq,description,tags
stb_carsonline_ns_harrisburg,stb.carsonline.ns.harrisburg,unknown,unknown,,[]
stb_carsonline_ns_intermodal,stb.carsonline.ns.intermodal,unknown,unknown,,[]
stb_carsonline_ns_macon,stb.carsonline.ns.macon,unknown,unknown,,[]
stb_carsonline_ns_multi_level,stb.carsonline.ns.multi-level,unknown,unknown,,[]
stb_carsonline_ns_multilevel_automotive,stb.carsonline.ns.multilevel_automotive,unknown,unknown,,[]
stb_carsonline_ns_open_hopper,stb.carsonline.ns.open_hopper,unknown,unknown,,[]
stb_carsonline_ns_other,stb.carsonline.ns.other,unknown,unknown,,[]
stb_carsonline_ns_roanoke,stb.carsonline.ns.roanoke,unknown,unknown,,[]
stb_carsonline_ns_system,stb.carsonline.ns.system,unknown,unknown,,[]
stb_carsonline_ns_tank,stb.carsonline.ns.tank,unknown,unknown,,[]
stb_carsonline_up_10__west_colton_ca,stb.carsonline.up.10__west_colton_ca,unknown,unknown,,[]
stb_carsonline_up_6__north_platte_east_ne,stb.carsonline.up.6__north_platte_east_ne,unknown,unknown,,[]
stb_carsonline_up_6__north_platte_west_ne,stb.carsonline.up.6__north_platte_west_ne,unknown,unknown,,[]
stb_carsonline_up_7__north_platte_west_ne,stb.carsonline.up.7__north_platte_west_ne,unknown,unknown,,[]
stb_carsonline_up_7__pine_bluff_ar,stb.carsonline.up.7__pine_bluff_ar,unknown,unknown,,[]
stb_carsonline_up_8__pine_bluff_ar,stb.carsonline.up.8__pine_bluff_ar,unknown,unknown,,[]
stb_carsonline_up_8__roseville_ca,stb.carsonline.up.8__roseville_ca,unknown,unknown,,[]
stb_carsonline_up_9__roseville_ca,stb.carsonline.up.9__roseville_ca,unknown,unknown,,[]
stb_carsonline_up_9__santa_teresa_nm,stb.carsonline.up.9__santa_teresa_nm,unknown,unknown,,[]
stb_carsonline_up_box,stb.carsonline.up.box,unknown,unknown,,[]
stb_carsonline_up_covered_hopper,stb.carsonline.up.covered_hopper,unknown,unknown,,[]
stb_carsonline_up_gondola,stb.carsonline.up.gondola,unknown,unknown,,[]
stb_carsonline_up_intermodal,stb.carsonline.up.intermodal,unknown,unknown,,[]
stb_carsonline_up_multilevel_automotive,stb.carsonline.up.multilevel_automotive,unknown,unknown,,[]
stb_carsonline_up_open_hopper,stb.carsonline.up.open_hopper,unknown,unknown,,[]
stb_carsonline_up_other,stb.carsonline.up.other,unknown,unknown,,[]
stb_carsonline_up_tank,stb.carsonline.up.tank,unknown,unknown,,[]
stb_dwell_bnsf_barstow_ca,stb.dwell.bnsf.barstow_ca,unknown,unknown,,[]
stb_dwell_bnsf_denver_co,stb.dwell.bnsf.denver_co,unknown,unknown,,[]
stb_dwell_bnsf_fort_worth_tx,stb.dwell.bnsf.fort_worth_tx,unknown,unknown,,[]
stb_dwell_bnsf_galesburg_il,stb.dwell.bnsf.galesburg_il,unknown,unknown,,[]
stb_dwell_bnsf_kansas_city_ks,stb.dwell.bnsf.kansas_city_ks,unknown,unknown,,[]
stb_dwell_bnsf_lincoln_ne,stb.dwell.bnsf.lincoln_ne,unknown,unknown,,[]
stb_dwell_bnsf_memphis_tn,stb.dwell.bnsf.memphis_tn,unknown,unknown,,[]
stb_dwell_bnsf_northtown_mn,stb.dwell.bnsf.northtown_mn,unknown,unknown,,[]
stb_dwell_bnsf_pasco_wa,stb.dwell.bnsf.pasco_wa,unknown,unknown,,[]
stb_dwell_bnsf_system_average,stb.dwell.bnsf.system_average,unknown,unknown,,[]
stb_dwell_cn_baton_rouge,stb.dwell.cn.baton_rouge,unknown,unknown,,[]
stb_dwell_cn_champaign,stb.dwell.cn.champaign,unknown,unknown,,[]
stb_dwell_cn_fond_du_lac,stb.dwell.cn.fond_du_lac,unknown,unknown,,[]
stb_dwell_cn_geismar,stb.dwell.cn.geismar,unknown,unknown,,[]
stb_dwell_cn_jackson,stb.dwell.cn.jackson,unknown,unknown,,[]
stb_dwell_cn_kirk_yard,stb.dwell.cn.kirk_yard,unknown,unknown,,[]
stb_dwell_cn_markham,stb.dwell.cn.markham,unknown,unknown,,[]
stb_dwell_cn_memphis,stb.dwell.cn.memphis,unknown,unknown,,[]
stb_dwell_cn_proctor,stb.dwell.cn.proctor,unknown,unknown,,[]
stb_dwell_cn_stevens_point,stb.dwell.cn.stevens_point,unknown,unknown,,[]
stb_dwell_cp_albany,stb.dwell.cp.albany,unknown,unknown,,[]
stb_dwell_cp_bensenville,stb.dwell.cp.bensenville,unknown,unknown,,[]
stb_dwell_cp_glenwood,stb.dwell.cp.glenwood,unknown,unknown,,[]
stb_dwell_cp_harvey,stb.dwell.cp.harvey,unknown,unknown,,[]
stb_dwell_cp_la_crosse,stb.dwell.cp.la_crosse,unknown,unknown,,[]
stb_dwell_cp_mason_city,stb.dwell.cp.mason_city,unknown,unknown,,[]
stb_dwell_cp_milwaukee,stb.dwell.cp.milwaukee,unknown,unknown,,[]
stb_dwell_cp_nahant,stb.dwell.cp.nahant,unknown,unknown,,[]
stb_dwell_cp_saratoga_springs,stb.dwell.cp.saratoga_springs,unknown,unknown,,[]
stb_dwell_cp_system_average,stb.dwell.cp.system_average,unknown,unknown,,[]
stb_dwell_csx_baltimore_md,stb.dwell.csx.baltimore_md,unknown,unknown,,[]
stb_dwell_csx_chicago_il,stb.dwell.csx.chicago_il,unknown,unknown,,[]
stb_dwell_csx_cincinnati_oh,stb.dwell.csx.cincinnati_oh,unknown,unknown,,[]
stb_dwell_csx_cumberland_md,stb.dwell.csx.cumberland_md,unknown,unknown,,[]
stb_dwell_csx_hamlet_nc,stb.dwell.csx.hamlet_nc,unknown,unknown,,[]
stb_dwell_csx_indianapolis_in,stb.dwell.csx.indianapolis_in,unknown,unknown,,[]
stb_dwell_csx_jacksonville_fl,stb.dwell.csx.jacksonville_fl,unknown,unknown,,[]
stb_dwell_csx_louisville_ky,stb.dwell.csx.louisville_ky,unknown,unknown,,[]
stb_dwell_csx_nashville_tn,stb.dwell.csx.nashville_tn,unknown,unknown,,[]
stb_dwell_csx_rocky_mount_nc,stb.dwell.csx.rocky_mount_nc,unknown,unknown,,[]
stb_dwell_csx_selkirk_ny,stb.dwell.csx.selkirk_ny,unknown,unknown,,[]
stb_dwell_csx_system_average,stb.dwell.csx.system_average,unknown,unknown,,[]
stb_dwell_csx_toledo_oh,stb.dwell.csx.toledo_oh,unknown,unknown,,[]
stb_dwell_csx_waycross_ga,stb.dwell.csx.waycross_ga,unknown,unknown,,[]
stb_dwell_ctco_barr_boct_csxt,stb.dwell.ctco.barr_boct-csxt,unknown,unknown,,[]
stb_dwell_ctco_bensenville_cprs,stb.dwell.ctco.bensenville_cprs,unknown,unknown,,[]
stb_dwell_ctco_blue_island_ihb,stb.dwell.ctco.blue_island_ihb,unknown,unknown,,[]
stb_dwell_ctco_bnsf,stb.dwell.ctco.bnsf,unknown,unknown,,[]
stb_dwell_ctco_brc,stb.dwell.ctco.brc,unknown,unknown,,[]
stb_dwell_ctco_cicero_bnsf,stb.dwell.ctco.cicero_bnsf,unknown,unknown,,[]
stb_dwell_ctco_clearing_brc,stb.dwell.ctco.clearing_brc,unknown,unknown,,[]
stb_dwell_ctco_cn,stb.dwell.ctco.cn,unknown,unknown,,[]
stb_dwell_ctco_corwith,stb.dwell.ctco.corwith,unknown,unknown,,[]
stb_dwell_ctco_gibson,stb.dwell.ctco.gibson,unknown,unknown,,[]
stb_dwell_ctco_ihb,stb.dwell.ctco.ihb,unknown,unknown,,[]
stb_dwell_ctco_ihb_autos_ihb,stb.dwell.ctco.ihb_autos_ihb,unknown,unknown,,[]
stb_dwell_ctco_kirk,stb.dwell.ctco.kirk,unknown,unknown,,[]
stb_dwell_ctco_kirk_cn,stb.dwell.ctco.kirk_cn,unknown,unknown,,[]
stb_dwell_ctco_markham,stb.dwell.ctco.markham,unknown,unknown,,[]
stb_dwell_ctco_markham_cn,stb.dwell.ctco.markham_cn,unknown,unknown,,[]
stb_dwell_ctco_ns,stb.dwell.ctco.ns,unknown,unknown,,[]
"stb_dwell_ctco_other_yards
*see_ep_724_sub_no_3*","stb.dwell.ctco.other_yards
*see_ep_724_sub-no.3*",unknown,unknown,,[]
stb_dwell_ctco_proviso,stb.dwell.ctco.proviso,unknown,unknown,,[]
stb_dwell_ctco_totals,stb.dwell.ctco.totals,unknown,unknown,,[]
stb_dwell_ctco_up,stb.dwell.ctco.up,unknown,unknown,,[]
stb_dwell_kcs_1___shreveport,stb.dwell.kcs.1.__shreveport,unknown,unknown,,[]
stb_dwell_kcs_1_      _shreveport,stb.dwell.kcs.1.      _shreveport,unknown,unknown,,[]
stb_dwell_kcs_1___shreveport_yard,stb.dwell.kcs.1.__shreveport_yard,unknown,unknown,,[]
stb_dwell_kcs_2_      _jackson,stb.dwell.kcs.2.      _jackson,unknown,unknown,,[]
stb_dwell_kcs_2___kansas_city,stb.dwell.kcs.2.__kansas_city,unknown,unknown,,[]
stb_dwell_kcs_3_      _kansas_city,stb.dwell.kcs.3.      _kansas_city,unknown,unknown,,[]
stb_dwell_kcs_3___laredo,stb.dwell.kcs.3.__laredo,unknown,unknown,,[]
stb_dwell_kcs_4___jackson,stb.dwell.kcs.4.__jackson,unknown,unknown,,[]
stb_dwell_kcs_4_      _laredo,stb.dwell.kcs.4.      _laredo,unknown,unknown,,[]
stb_dwell_kcs_4_      _laredo_yard,stb.dwell.kcs.4.      _laredo_yard,unknown,unknown,,[]
stb_dwell_kcs_5___artesia,stb.dwell.kcs.5.__artesia,unknown,unknown,,[]
stb_dwell_kcs_5_      _port_arthur,stb.dwell.kcs.5.      _port_arthur,unknown,unknown,,[]
stb_dwell_kcs_6___baton_rouge,stb.dwell.kcs.6.__baton_rouge,unknown,unknown,,[]
stb_dwell_kcs_6_      _wylie,stb.dwell.kcs.6.      _wylie,unknown,unknown,,[]
stb_dwell_kcs_7_      _artesia,stb.dwell.kcs.7.      _artesia,unknown,unknown,,[]
stb_dwell_kcs_7___meridian,stb.dwell.kcs.7.__meridian,unknown,unknown,,[]
stb_dwell_kcs_8_      _heavener,stb.dwell.kcs.8.      _heavener,unknown,unknown,,[]
stb_dwell_kcs_8___latanier,stb.dwell.kcs.8.__latanier,unknown,unknown,,[]
stb_dwell_kcs_9___beaumont,stb.dwell.kcs.9.__beaumont,unknown,unknown,,[]
stb_dwell_kcs_9_      _leesville,stb.dwell.kcs.9.      _leesville,unknown,unknown,,[]
stb_dwell_kcs_system_average,stb.dwell.kcs.system_average,unknown,unknown,,[]
stb_dwell_ns_allentown,stb.dwell.ns.allentown,unknown,unknown,,[]
stb_dwell_ns_atlanta,stb.dwell.ns.atlanta,unknown,unknown,,[]
stb_dwell_ns_bellevue,stb.dwell.ns.bellevue,unknown,unknown,,[]
stb_dwell_ns_birmingham,stb.dwell.ns.birmingham,unknown,unknown,,[]
stb_dwell_ns_chattanooga,stb.dwell.ns.chattanooga,unknown,unknown,,[]
stb_dwell_ns_conway,stb.dwell.ns.conway,unknown,unknown,,[]
stb_dwell_ns_crude_oil_unit,stb.dwell.ns.crude_oil_unit,unknown,unknown,,[]
stb_dwell_ns_decatur,stb.dwell.ns.decatur,unknown,unknown,,[]
stb_dwell_ns_elkhart,stb.dwell.ns.elkhart,unknown,unknown,,[]
stb_dwell_ns_ethanol_unit,stb.dwell.ns.ethanol_unit,unknown,unknown,,[]
stb_dwell_ns_harrisburg,stb.dwell.ns.harrisburg,unknown,unknown,,[]
stb_dwell_ns_linwood,stb.dwell.ns.linwood,unknown,unknown,,[]
stb_dwell_ns_macon,stb.dwell.ns.macon,unknown,unknown,,[]
stb_dwell_ns_manifest,stb.dwell.ns.manifest,unknown,unknown,,[]
stb_dwell_ns_system,stb.dwell.ns.system,unknown,unknown,,[]
stb_dwell_up_1__chicago_proviso_il,stb.dwell.up.1__chicago_proviso_il,unknown,unknown,,[]
stb_dwell_up_2__fort_worth_tx,stb.dwell.up.2__fort_worth_tx,unknown,unknown,,[]
stb_dwell_up_3__houston_englewood_tx,stb.dwell.up.3__houston_englewood_tx,unknown,unknown,,[]
stb_dwell_up_4__livonia_la,stb.dwell.up.4__livonia_la,unknown,unknown,,[]
stb_dwell_up_5__north_little_rock_ar,stb.dwell.up.5__north_little_rock_ar,unknown,unknown,,[]
stb_dwell_up_6__north_platte_east_ne,stb.dwell.up.6__north_platte_east_ne,unknown,unknown,,[]
stb_dwell_up_6__north_platte_west_ne,stb.dwell.up.6__north_platte_west_ne,unknown,unknown,,[]
stb_dwell_up_7__pine_bluff_ar,stb.dwell.up.7__pine_bluff_ar,unknown,unknown,,[]
stb_dwell_up_8__roseville_ca,stb.dwell.up.8__roseville_ca,unknown,unknown,,[]
stb_dwell_up_9__santa_teresa_nm,stb.dwell.up.9__santa_teresa_nm,unknown,unknown,,[]
stb_dwell_up_crude_oil_unit,stb.dwell.up.crude_oil_unit,unknown,unknown,,[]
stb_dwell_up_ethanol_unit,stb.dwell.up.ethanol_unit,unknown,unknown,,[]
stb_dwell_up_manifest,stb.dwell.up.manifest,unknown,unknown,,[]
stb_dwell_up_system_average,stb.dwell.up.system_average,unknown,unknown,,[]
stb_holding_bnsf_automotive_unit_crew,stb.holding.bnsf.automotive_unit.crew,unknown,unknown,,[]
stb_holding_bnsf_automotive_unit_other,stb.holding.bnsf.automotive_unit.other,unknown,unknown,,[]
stb_holding_bnsf_automotive_unit_power,stb.holding.bnsf.automotive_unit.power,unknown,unknown,,[]
stb_holding_bnsf_automotive_unit_total,stb.holding.bnsf.automotive_unit.total,unknown,unknown,,[]
stb_holding_bnsf_coal_unit_crew,stb.holding.bnsf.coal_unit.crew,unknown,unknown,,[]
stb_holding_bnsf_coal_unit_other,stb.holding.bnsf.coal_unit.other,unknown,unknown,,[]
stb_holding_bnsf_coal_unit_power,stb.holding.bnsf.coal_unit.power,unknown,unknown,,[]
stb_holding_bnsf_coal_unit_total,stb.holding.bnsf.coal_unit.total,unknown,unknown,,[]
stb_holding_bnsf_crude_oil_unit_crew,stb.holding.bnsf.crude_oil_unit.crew,unknown,unknown,,[]
stb_holding_bnsf_crude_oil_unit_other,stb.holding.bnsf.crude_oil_unit.other,unknown,unknown,,[]
stb_holding_bnsf_crude_oil_unit_power,stb.holding.bnsf.crude_oil_unit.power,unknown,unknown,,[]
stb_holding_bnsf_crude_oil_unit_total,stb.holding.bnsf.crude_oil_unit.total,unknown,unknown,,[]
stb_holding_bnsf_ethanol_unit_crew,stb.holding.bnsf.ethanol_unit.crew,unknown,unknown,,[]
stb_holding_bnsf_ethanol_unit_other,stb.holding.bnsf.ethanol_unit.other,unknown,unknown,,[]
stb_holding_bnsf_ethanol_unit_power,stb.holding.bnsf.ethanol_unit.power,unknown,unknown,,[]
stb_holding_bnsf_ethanol_unit_total,stb.holding.bnsf.ethanol_unit.total,unknown,unknown,,[]
stb_holding_bnsf_grain_unit_crew,stb.holding.bnsf.grain_unit.crew,unknown,unknown,,[]
stb_holding_bnsf_grain_unit_other,stb.holding.bnsf.grain_unit.other,unknown,unknown,,[]
stb_holding_bnsf_grain_unit_power,stb.holding.bnsf.grain_unit.power,unknown,unknown,,[]
stb_holding_bnsf_grain_unit_total,stb.holding.bnsf.grain_unit.total,unknown,unknown,,[]
stb_holding_bnsf_intermodal_crew,stb.holding.bnsf.intermodal.crew,unknown,unknown,,[]
stb_holding_bnsf_intermodal_other,stb.holding.bnsf.intermodal.other,unknown,unknown,,[]
stb_holding_bnsf_intermodal_power,stb.holding.bnsf.intermodal.power,unknown,unknown,,[]
stb_holding_bnsf_intermodal_total,stb.holding.bnsf.intermodal.total,unknown,unknown,,[]
stb_holding_bnsf_other_unit_crew,stb.holding.bnsf.other_unit.crew,unknown,unknown,,[]
stb_holding_bnsf_other_unit_other,stb.holding.bnsf.other_unit.other,unknown,unknown,,[]
stb_holding_bnsf_other_unit_power,stb.holding.bnsf.other_unit.power,unknown,unknown,,[]
stb_holding_bnsf_other_unit_total,stb.holding.bnsf.other_unit.total,unknown,unknown,,[]
stb_holding_cn_coal_crew,stb.holding.cn.coal.crew,unknown,unknown,,[]
stb_holding_cn_coal_other,stb.holding.cn.coal.other,unknown,unknown,,[]
stb_holding_cn_coal_power,stb.holding.cn.coal.power,unknown,unknown,,[]
stb_holding_cn_coal_total,stb.holding.cn.coal.total,unknown,unknown,,[]
stb_holding_cn_crude_crew,stb.holding.cn.crude.crew,unknown,unknown,,[]
stb_holding_cn_crude_other,stb.holding.cn.crude.other,unknown,unknown,,[]
stb_holding_cn_crude_power,stb.holding.cn.crude.power,unknown,unknown,,[]
stb_holding_cn_crude_total,stb.holding.cn.crude.total,unknown,unknown,,[]
stb_holding_cn_ethanol_crew,stb.holding.cn.ethanol.crew,unknown,unknown,,[]
stb_holding_cn_ethanol_other,stb.holding.cn.ethanol.other,unknown,unknown,,[]
stb_holding_cn_ethanol_power,stb.holding.cn.ethanol.power,unknown,unknown,,[]
stb_holding_cn_ethanol_total,stb.holding.cn.ethanol.total,unknown,unknown,,[]
stb_holding_cn_grain_crew,stb.holding.cn.grain.crew,unknown,unknown,,[]
stb_holding_cn_grain_other,stb.holding.cn.grain.other,unknown,unknown,,[]
stb_holding_cn_grain_power,stb.holding.cn.grain.power,unknown,unknown,,[]
stb_holding_cn_grain_total,stb.holding.cn.grain.total,unknown,unknown,,[]
stb_holding_cn_intermodal_crew,stb.holding.cn.intermodal.crew,unknown,unknown,,[]
stb_holding_cn_intermodal_other,stb.holding.cn.intermodal.other,unknown,unknown,,[]
stb_holding_cn_intermodal_power,stb.holding.cn.intermodal.power,unknown,unknown,,[]
stb_holding_cn_intermodal_total,stb.holding.cn.intermodal.total,unknown,unknown,,[]
stb_holding_cn_manifest_crew,stb.holding.cn.manifest.crew,unknown,unknown,,[]
stb_holding_cn_manifest_other,stb.holding.cn.manifest.other,unknown,unknown,,[]
stb_holding_cn_manifest_power,stb.holding.cn.manifest.power,unknown,unknown,,[]
stb_holding_cn_manifest_total,stb.holding.cn.manifest.total,unknown,unknown,,[]
stb_holding_cn_other_unit_crew,stb.holding.cn.other_unit.crew,unknown,unknown,,[]
stb_holding_cn_other_unit_other,stb.holding.cn.other_unit.other,unknown,unknown,,[]
stb_holding_cn_other_unit_power,stb.holding.cn.other_unit.power,unknown,unknown,,[]
stb_holding_cn_other_unit_total,stb.holding.cn.other_unit.total,unknown,unknown,,[]
stb_holding_cn_total_crew,stb.holding.cn.total.crew,unknown,unknown,,[]
stb_holding_cn_total_other,stb.holding.cn.total.other,unknown,unknown,,[]
stb_holding_cn_total_power,stb.holding.cn.total.power,unknown,unknown,,[]
stb_holding_cn_total_total,stb.holding.cn.total.total,unknown,unknown,,[]
stb_holding_cp_automotive_unit_crew,stb.holding.cp.automotive_unit.crew,unknown,unknown,,[]
stb_holding_cp_automotive_unit_other,stb.holding.cp.automotive_unit.other,unknown,unknown,,[]
stb_holding_cp_automotive_unit_power,stb.holding.cp.automotive_unit.power,unknown,unknown,,[]
stb_holding_cp_automotive_unit_total,stb.holding.cp.automotive_unit.total,unknown,unknown,,[]
stb_holding_cp_coal_unit_crew,stb.holding.cp.coal_unit.crew,unknown,unknown,,[]
stb_holding_cp_coal_unit_other,stb.holding.cp.coal_unit.other,unknown,unknown,,[]
stb_holding_cp_coal_unit_power,stb.holding.cp.coal_unit.power,unknown,unknown,,[]
stb_holding_cp_coal_unit_total,stb.holding.cp.coal_unit.total,unknown,unknown,,[]
stb_holding_cp_crude_oil_unit_crew,stb.holding.cp.crude_oil_unit.crew,unknown,unknown,,[]
stb_holding_cp_crude_oil_unit_other,stb.holding.cp.crude_oil_unit.other,unknown,unknown,,[]
stb_holding_cp_crude_oil_unit_power,stb.holding.cp.crude_oil_unit.power,unknown,unknown,,[]
stb_holding_cp_crude_oil_unit_total,stb.holding.cp.crude_oil_unit.total,unknown,unknown,,[]
stb_holding_cp_ethanol_unit_crew,stb.holding.cp.ethanol_unit.crew,unknown,unknown,,[]
stb_holding_cp_ethanol_unit_other,stb.holding.cp.ethanol_unit.other,unknown,unknown,,[]
stb_holding_cp_ethanol_unit_power,stb.holding.cp.ethanol_unit.power,unknown,unknown,,[]
stb_holding_cp_ethanol_unit_total,stb.holding.cp.ethanol_unit.total,unknown,unknown,,[]
stb_holding_cp_grain_unit_crew,stb.holding.cp.grain_unit.crew,unknown,unknown,,[]
stb_holding_cp_grain_unit_other,stb.holding.cp.grain_unit.other,unknown,unknown,,[]
stb_holding_cp_grain_unit_power,stb.holding.cp.grain_unit.power,unknown,unknown,,[]
stb_holding_cp_grain_unit_total,stb.holding.cp.grain_unit.total,unknown,unknown,,[]
stb_holding_cp_intermodal_crew,stb.holding.cp.intermodal.crew,unknown,unknown,,[]
stb_holding_cp_intermodal_other,stb.holding.cp.intermodal.other,unknown,unknown,,[]
stb_holding_cp_intermodal_power,stb.holding.cp.intermodal.power,unknown,unknown,,[]
stb_holding_cp_intermodal_total,stb.holding.cp.intermodal.total,unknown,unknown,,[]
stb_holding_cp_other_unit_crew,stb.holding.cp.other_unit.crew,unknown,unknown,,[]
stb_holding_cp_other_unit_other,stb.holding.cp.other_unit.other,unknown,unknown,,[]
stb_holding_cp_other_unit_power,stb.holding.cp.other_unit.power,unknown,unknown,,[]
stb_holding_cp_other_unit_total,stb.holding.cp.other_unit.total,unknown,unknown,,[]
stb_holding_csx_automotive_unit_crew,stb.holding.csx.automotive_unit.crew,unknown,unknown,,[]
stb_holding_csx_automotive_unit_other,stb.holding.csx.automotive_unit.other,unknown,unknown,,[]
stb_holding_csx_automotive_unit_power,stb.holding.csx.automotive_unit.power,unknown,unknown,,[]
stb_holding_csx_automotive_unit_total,stb.holding.csx.automotive_unit.total,unknown,unknown,,[]
stb_holding_csx_coal_unit_crew,stb.holding.csx.coal_unit.crew,unknown,unknown,,[]
stb_holding_csx_coal_unit_other,stb.holding.csx.coal_unit.other,unknown,unknown,,[]
stb_holding_csx_coal_unit_power,stb.holding.csx.coal_unit.power,unknown,unknown,,[]
stb_holding_csx_coal_unit_total,stb.holding.csx.coal_unit.total,unknown,unknown,,[]
stb_holding_csx_crude_oil_unit_crew,stb.holding.csx.crude_oil_unit.crew,unknown,unknown,,[]
stb_holding_csx_crude_oil_unit_other,stb.holding.csx.crude_oil_unit.other,unknown,unknown,,[]
stb_holding_csx_crude_oil_unit_power,stb.holding.csx.crude_oil_unit.power,unknown,unknown,,[]
stb_holding_csx_crude_oil_unit_total,stb.holding.csx.crude_oil_unit.total,unknown,unknown,,[]
stb_holding_csx_ethanol_unit_crew,stb.holding.csx.ethanol_unit.crew,unknown,unknown,,[]
stb_holding_csx_ethanol_unit_other,stb.holding.csx.ethanol_unit.other,unknown,unknown,,[]
stb_holding_csx_ethanol_unit_power,stb.holding.csx.ethanol_unit.power,unknown,unknown,,[]
stb_holding_csx_ethanol_unit_total,stb.holding.csx.ethanol_unit.total,unknown,unknown,,[]
stb_holding_csx_grain_unit_crew,stb.holding.csx.grain_unit.crew,unknown,unknown,,[]
stb_holding_csx_grain_unit_other,stb.holding.csx.grain_unit.other,unknown,unknown,,[]
stb_holding_csx_grain_unit_power,stb.holding.csx.grain_unit.power,unknown,unknown,,[]
stb_holding_csx_grain_unit_total,stb.holding.csx.grain_unit.total,unknown,unknown,,[]
stb_holding_csx_intermodal_crew,stb.holding.csx.intermodal.crew,unknown,unknown,,[]
stb_holding_csx_intermodal_other,stb.holding.csx.intermodal.other,unknown,unknown,,[]
stb_holding_csx_intermodal_power,stb.holding.csx.intermodal.power,unknown,unknown,,[]
stb_holding_csx_intermodal_total,stb.holding.csx.intermodal.total,unknown,unknown,,[]
stb_holding_csx_other_unit_crew,stb.holding.csx.other_unit.crew,unknown,unknown,,[]
stb_holding_csx_other_unit_other,stb.holding.csx.other_unit.other,unknown,unknown,,[]
stb_holding_csx_other_unit_power,stb.holding.csx.other_unit.power,unknown,unknown,,[]
stb_holding_csx_other_unit_total,stb.holding.csx.other_unit.total,unknown,unknown,,[]
stb_holding_csx_total_crew,stb.holding.csx.total.crew,unknown,unknown,,[]
stb_holding_kcs_automotive_unit_crew,stb.holding.kcs.automotive_unit.crew,unknown,unknown,,[]
stb_holding_kcs_automotive_unit_other,stb.holding.kcs.automotive_unit.other,unknown,unknown,,[]
stb_holding_kcs_automotive_unit_power,stb.holding.kcs.automotive_unit.power,unknown,unknown,,[]
stb_holding_kcs_automotive_unit_total,stb.holding.kcs.automotive_unit.total,unknown,unknown,,[]
stb_holding_kcs_coal_unit_crew,stb.holding.kcs.coal_unit.crew,unknown,unknown,,[]
stb_holding_kcs_coal_unit_other,stb.holding.kcs.coal_unit.other,unknown,unknown,,[]
stb_holding_kcs_coal_unit_power,stb.holding.kcs.coal_unit.power,unknown,unknown,,[]
stb_holding_kcs_coal_unit_total,stb.holding.kcs.coal_unit.total,unknown,unknown,,[]
stb_holding_kcs_crude_oil_unit_crew,stb.holding.kcs.crude_oil_unit.crew,unknown,unknown,,[]
stb_holding_kcs_crude_oil_unit_other,stb.holding.kcs.crude_oil_unit.other,unknown,unknown,,[]
stb_holding_kcs_crude_oil_unit_power,stb.holding.kcs.crude_oil_unit.power,unknown,unknown,,[]
stb_holding_kcs_crude_oil_unit_total,stb.holding.kcs.crude_oil_unit.total,unknown,unknown,,[]
stb_holding_kcs_ethanol_unit_crew,stb.holding.kcs.ethanol_unit.crew,unknown,unknown,,[]
stb_holding_kcs_ethanol_unit_other,stb.holding.kcs.ethanol_unit.other,unknown,unknown,,[]
stb_holding_kcs_ethanol_unit_power,stb.holding.kcs.ethanol_unit.power,unknown,unknown,,[]
stb_holding_kcs_ethanol_unit_total,stb.holding.kcs.ethanol_unit.total,unknown,unknown,,[]
stb_holding_kcs_grain_unit_crew,stb.holding.kcs.grain_unit.crew,unknown,unknown,,[]
stb_holding_kcs_grain_unit_other,stb.holding.kcs.grain_unit.other,unknown,unknown,,[]
stb_holding_kcs_grain_unit_power,stb.holding.kcs.grain_unit.power,unknown,unknown,,[]
stb_holding_kcs_grain_unit_total,stb.holding.kcs.grain_unit.total,unknown,unknown,,[]
stb_holding_kcs_intermodal_crew,stb.holding.kcs.intermodal.crew,unknown,unknown,,[]
stb_holding_kcs_intermodal_other,stb.holding.kcs.intermodal.other,unknown,unknown,,[]
stb_holding_kcs_intermodal_power,stb.holding.kcs.intermodal.power,unknown,unknown,,[]
stb_holding_kcs_intermodal_total,stb.holding.kcs.intermodal.total,unknown,unknown,,[]
stb_holding_kcs_manifest_crew,stb.holding.kcs.manifest.crew,unknown,unknown,,[]
stb_holding_kcs_manifest_other,stb.holding.kcs.manifest.other,unknown,unknown,,[]
stb_holding_kcs_manifest_power,stb.holding.kcs.manifest.power,unknown,unknown,,[]
stb_holding_kcs_manifest_total,stb.holding.kcs.manifest.total,unknown,unknown,,[]
stb_holding_kcs_other_unit_crew,stb.holding.kcs.other_unit.crew,unknown,unknown,,[]
stb_holding_kcs_other_unit_other,stb.holding.kcs.other_unit.other,unknown,unknown,,[]
stb_holding_kcs_other_unit_power,stb.holding.kcs.other_unit.power,unknown,unknown,,[]
stb_holding_kcs_other_unit_total,stb.holding.kcs.other_unit.total,unknown,unknown,,[]
stb_holding_ns_automotive_unit_crew,stb.holding.ns.automotive_unit.crew,unknown,unknown,,[]
stb_holding_ns_automotive_unit_other,stb.holding.ns.automotive_unit.other,unknown,unknown,,[]
stb_holding_ns_automotive_unit_power,stb.holding.ns.automotive_unit.power,unknown,unknown,,[]
stb_holding_ns_automotive_unit_total,stb.holding.ns.automotive_unit.total,unknown,unknown,,[]
stb_holding_ns_coal_unit_crew,stb.holding.ns.coal_unit.crew,unknown,unknown,,[]
stb_holding_ns_coal_unit_other,stb.holding.ns.coal_unit.other,unknown,unknown,,[]
