model_col,series_code,unit,freq,description,tags
google_mobility_united_states_washington_work,google_mobility.united_states.washington.work,index,daily,Google Mobility United States Washington Work,"google,mobility"
google_mobility_united_states_west_virginia_grocery,google_mobility.united_states.west_virginia.grocery,index,daily,Google Mobility United States West Virginia Grocery,"google,mobility"
google_mobility_united_states_west_virginia_parks,google_mobility.united_states.west_virginia.parks,index,daily,Google Mobility United States West Virginia Parks,"google,mobility"
google_mobility_united_states_west_virginia_residential,google_mobility.united_states.west_virginia.residential,index,daily,Google Mobility United States West Virginia Residential,"google,mobility"
google_mobility_united_states_west_virginia_retail,google_mobility.united_states.west_virginia.retail,index,daily,Google Mobility United States West Virginia Retail,"google,mobility"
google_mobility_united_states_west_virginia_transit,google_mobility.united_states.west_virginia.transit,index,daily,Google Mobility United States West Virginia Transit,"google,mobility"
google_mobility_united_states_west_virginia_work,google_mobility.united_states.west_virginia.work,index,daily,Google Mobility United States West Virginia Work,"google,mobility"
google_mobility_united_states_wisconsin_grocery,google_mobility.united_states.wisconsin.grocery,index,daily,Google Mobility United States Wisconsin Grocery,"google,mobility"
google_mobility_united_states_wisconsin_parks,google_mobility.united_states.wisconsin.parks,index,daily,Google Mobility United States Wisconsin Parks,"google,mobility"
google_mobility_united_states_wisconsin_residential,google_mobility.united_states.wisconsin.residential,index,daily,Google Mobility United States Wisconsin Residential,"google,mobility"
google_mobility_united_states_wisconsin_retail,google_mobility.united_states.wisconsin.retail,index,daily,Google Mobility United States Wisconsin Retail,"google,mobility"
google_mobility_united_states_wisconsin_transit,google_mobility.united_states.wisconsin.transit,index,daily,Google Mobility United States Wisconsin Transit,"google,mobility"
google_mobility_united_states_wisconsin_work,google_mobility.united_states.wisconsin.work,index,daily,Google Mobility United States Wisconsin Work,"google,mobility"
google_mobility_united_states_work,google_mobility.united_states.work,index,daily,Google Mobility United States Work,"google,mobility"
google_mobility_united_states_wyoming_grocery,google_mobility.united_states.wyoming.grocery,index,daily,Google Mobility United States Wyoming Grocery,"google,mobility"
google_mobility_united_states_wyoming_parks,google_mobility.united_states.wyoming.parks,index,daily,Google Mobility United States Wyoming Parks,"google,mobility"
google_mobility_united_states_wyoming_residential,google_mobility.united_states.wyoming.residential,index,daily,Google Mobility United States Wyoming Residential,"google,mobility"
google_mobility_united_states_wyoming_retail,google_mobility.united_states.wyoming.retail,index,daily,Google Mobility United States Wyoming Retail,"google,mobility"
google_mobility_united_states_wyoming_transit,google_mobility.united_states.wyoming.transit,index,daily,Google Mobility United States Wyoming Transit,"google,mobility"
google_mobility_united_states_wyoming_work,google_mobility.united_states.wyoming.work,index,daily,Google Mobility United States Wyoming Work,"google,mobility"
net_imports_of_crude,PET.WCRNTUS2.W,Thousand Barrels per Day,weekly,Net imports of crude,eia
padd_1_crude_oil_stocks,PET.W_EPC0_SAX_R10_MBBLD.W,Thousand Barrels,weekly,PADD 1 crude oil stocks,eia
padd_1_percent_utilization_of_refinery_operable_capacity,PET.W_PCU_R10_PCT.W,Percent,weekly,PADD 1 percent utilization of refinery operable capacity,eia
padd_1_refinery_net_input,PET.W_NA_YRY_R10_MBBLD.W,Thousand Barrels per Day,weekly,PADD 1 refinery net input,eia
padd_2_crude_oil_stocks,PET.W_EPC0_SAX_R20_MBBLD.W,Thousand Barrels,weekly,PADD 2 crude oil stocks,eia
padd_3_crude_oil_stocks,PET.W_EPC0_SAX_R30_MBBLD.W,Thousand Barrels,weekly,PADD 3 crude oil stocks,eia
padd_3_percent_utilization_of_refinery_operable_capacity,PET.W_PCU_R30_PCT.W,Percent,weekly,PADD 3 percent utilization of refinery operable capacity,eia
padd_3_refinery_net_input,PET.W_NA_YRY_R30_MBBLD.W,Thousand Barrels per Day,weekly,PADD 3 refinery net input,eia
padd_4_crude_oil_stocks,PET.W_EPC0_SAX_R40_MBBLD.W,Thousand Barrels,weekly,PADD 4 crude oil stocks,eia
padd_5_crude_oil_stocks,PET.W_EPC0_SAX_R50_MBBLD.W,Thousand Barrels,weekly,PADD 5 crude oil stocks,eia
padd_5_refinery_net_input,PET.W_NA_YRY_R50_MBBLD.W,Thousand Barrels per Day,weekly,PADD 5 refinery net input,eia
paj_crude_end_inventory,paj.crude.end_inventory,10 thousand kls,monthly,Paj Crude End Inventory,"paj,inventory"
paj_crude_import,paj.crude.import,kb,monthly,Paj Crude Import,paj
paj_crude_non_refining_use,paj.crude.non_refining_use,kb,monthly,Paj Crude Non Refining Use,paj
paj_crude_production,paj.crude.production,kb,monthly,Paj Crude Production,"paj,production"
paj_crude_refinery_throughput,paj.crude.refinery_throughput,kb,monthly,Paj Crude Refinery Throughput,paj
paj_crude_refining_capacity,paj.crude.refining_capacity,kb,monthly,Paj Crude Refining Capacity,paj
paj_crude_utilization_pct,paj.crude.utilization_pct,kb,monthly,Paj Crude Utilization Pct,paj
paj_prices_dollars_crude_oil,paj.prices.dollars.crude_oil,kb,monthly,Paj Prices Dollars Crude Oil,"paj,price"
paj_prices_dollars_fuel_oil_a,paj.prices.dollars.fuel_oil_a,kb,monthly,Paj Prices Dollars Fuel Oil A,"paj,price"
paj_prices_dollars_fuel_oil_c,paj.prices.dollars.fuel_oil_c,kb,monthly,Paj Prices Dollars Fuel Oil C,"paj,price"
paj_prices_dollars_gas_oil,paj.prices.dollars.gas_oil,kb,monthly,Paj Prices Dollars Gas Oil,"paj,price"
paj_prices_dollars_gasoline,paj.prices.dollars.gasoline,kb,monthly,Paj Prices Dollars Gasoline,"paj,price"
paj_prices_dollars_kerosene,paj.prices.dollars.kerosene,kb,monthly,Paj Prices Dollars Kerosene,"paj,price"
paj_prices_dollars_naphtha,paj.prices.dollars.naphtha,kb,monthly,Paj Prices Dollars Naphtha,"paj,price"
paj_prices_volume_crude_oil,paj.prices.volume.crude_oil,kb,monthly,Paj Prices Volume Crude Oil,"paj,price"
paj_prices_volume_fuel_oil_a,paj.prices.volume.fuel_oil_a,kb,monthly,Paj Prices Volume Fuel Oil A,"paj,price"
paj_prices_volume_fuel_oil_c,paj.prices.volume.fuel_oil_c,kb,monthly,Paj Prices Volume Fuel Oil C,"paj,price"
paj_prices_volume_gas_oil,paj.prices.volume.gas_oil,kb,monthly,Paj Prices Volume Gas Oil,"paj,price"
paj_prices_volume_gasoline,paj.prices.volume.gasoline,kb,monthly,Paj Prices Volume Gasoline,"paj,price"
paj_prices_volume_kerosene,paj.prices.volume.kerosene,kb,monthly,Paj Prices Volume Kerosene,"paj,price"
paj_prices_volume_naphtha,paj.prices.volume.naphtha,kb,monthly,Paj Prices Volume Naphtha,"paj,price"
paj_products_export_asphalt,paj.products.export.asphalt,kb,monthly,Paj Products Export Asphalt,paj
paj_products_export_fuel_oil_a,paj.products.export.fuel_oil_a,kb,monthly,Paj Products Export Fuel Oil A,paj
paj_products_export_fuel_oil_bc,paj.products.export.fuel_oil_bc,kb,monthly,Paj Products Export Fuel Oil Bc,paj
paj_products_export_fuel_oil_total,paj.products.export.fuel_oil_total,kb,monthly,Paj Products Export Fuel Oil Total,paj
paj_products_export_gas_oil,paj.products.export.gas_oil,kb,monthly,Paj Products Export Gas Oil,paj
paj_products_export_gasoline,paj.products.export.gasoline,kb,monthly,Paj Products Export Gasoline,paj
paj_products_export_jet_fuel,paj.products.export.jet_fuel,kb,monthly,Paj Products Export Jet Fuel,paj
paj_products_export_kerosene,paj.products.export.kerosene,kb,monthly,Paj Products Export Kerosene,paj
paj_products_export_lubricating_oil,paj.products.export.lubricating_oil,kb,monthly,Paj Products Export Lubricating Oil,paj
paj_products_export_naphtha,paj.products.export.naphtha,kb,monthly,Paj Products Export Naphtha,paj
paj_products_export_paraffin_wax,paj.products.export.paraffin_wax,kb,monthly,Paj Products Export Paraffin Wax,paj
paj_products_export_product_subtotal,paj.products.export.product_subtotal,kb,monthly,Paj Products Export Product Subtotal,paj
paj_products_import_asphalt,paj.products.import.asphalt,kb,monthly,Paj Products Import Asphalt,paj
paj_products_import_fuel_oil_a,paj.products.import.fuel_oil_a,kb,monthly,Paj Products Import Fuel Oil A,paj
paj_products_import_fuel_oil_bc,paj.products.import.fuel_oil_bc,kb,monthly,Paj Products Import Fuel Oil Bc,paj
paj_products_import_fuel_oil_total,paj.products.import.fuel_oil_total,kb,monthly,Paj Products Import Fuel Oil Total,paj
paj_products_import_gas_oil,paj.products.import.gas_oil,kb,monthly,Paj Products Import Gas Oil,paj
paj_products_import_gasoline,paj.products.import.gasoline,kb,monthly,Paj Products Import Gasoline,paj
paj_products_import_jet_fuel,paj.products.import.jet_fuel,kb,monthly,Paj Products Import Jet Fuel,paj
paj_products_import_kerosene,paj.products.import.kerosene,kb,monthly,Paj Products Import Kerosene,paj
paj_products_import_lubricating_oil,paj.products.import.lubricating_oil,kb,monthly,Paj Products Import Lubricating Oil,paj
paj_products_import_naphtha,paj.products.import.naphtha,kb,monthly,Paj Products Import Naphtha,paj
paj_products_import_paraffin_wax,paj.products.import.paraffin_wax,kb,monthly,Paj Products Import Paraffin Wax,paj
paj_products_import_product_subtotal,paj.products.import.product_subtotal,kb,monthly,Paj Products Import Product Subtotal,paj
paj_products_inventory_asphalt,paj.products.inventory.asphalt,10 thousand kls,monthly,Paj Products Inventory Asphalt,"paj,inventory"
paj_products_inventory_fuel_oil_a,paj.products.inventory.fuel_oil_a,10 thousand kls,monthly,Paj Products Inventory Fuel Oil A,"paj,inventory"
paj_products_inventory_fuel_oil_bc,paj.products.inventory.fuel_oil_bc,10 thousand kls,monthly,Paj Products Inventory Fuel Oil Bc,"paj,inventory"
paj_products_inventory_fuel_oil_total,paj.products.inventory.fuel_oil_total,10 thousand kls,monthly,Paj Products Inventory Fuel Oil Total,"paj,inventory"
paj_products_inventory_gas_oil,paj.products.inventory.gas_oil,10 thousand kls,monthly,Paj Products Inventory Gas Oil,"paj,inventory"
paj_products_inventory_gasoline,paj.products.inventory.gasoline,10 thousand kls,monthly,Paj Products Inventory Gasoline,"paj,inventory"
paj_products_inventory_jet_fuel,paj.products.inventory.jet_fuel,10 thousand kls,monthly,Paj Products Inventory Jet Fuel,"paj,inventory"
paj_products_inventory_kerosene,paj.products.inventory.kerosene,10 thousand kls,monthly,Paj Products Inventory Kerosene,"paj,inventory"
paj_products_inventory_lubricating_oil,paj.products.inventory.lubricating_oil,10 thousand kls,monthly,Paj Products Inventory Lubricating Oil,"paj,inventory"
paj_products_inventory_naphtha,paj.products.inventory.naphtha,10 thousand kls,monthly,Paj Products Inventory Naphtha,"paj,inventory"
paj_products_inventory_paraffin_wax,paj.products.inventory.paraffin_wax,10 thousand kls,monthly,Paj Products Inventory Paraffin Wax,"paj,inventory"
paj_products_inventory_product_subtotal,paj.products.inventory.product_subtotal,10 thousand kls,monthly,Paj Products Inventory Product Subtotal,"paj,inventory"
paj_products_production_asphalt,paj.products.production.asphalt,kb,monthly,Paj Products Production Asphalt,"paj,production"
paj_products_production_fuel_oil_a,paj.products.production.fuel_oil_a,kb,monthly,Paj Products Production Fuel Oil A,"paj,production"
paj_products_production_fuel_oil_bc,paj.products.production.fuel_oil_bc,kb,monthly,Paj Products Production Fuel Oil Bc,"paj,production"
paj_products_production_fuel_oil_total,paj.products.production.fuel_oil_total,kb,monthly,Paj Products Production Fuel Oil Total,"paj,production"
paj_products_production_gas_oil,paj.products.production.gas_oil,kb,monthly,Paj Products Production Gas Oil,"paj,production"
paj_products_production_gasoline,paj.products.production.gasoline,kb,monthly,Paj Products Production Gasoline,"paj,production"
paj_products_production_jet_fuel,paj.products.production.jet_fuel,kb,monthly,Paj Products Production Jet Fuel,"paj,production"
paj_products_production_kerosene,paj.products.production.kerosene,kb,monthly,Paj Products Production Kerosene,"paj,production"
paj_products_production_lubricating_oil,paj.products.production.lubricating_oil,kb,monthly,Paj Products Production Lubricating Oil,"paj,production"
paj_products_production_naphtha,paj.products.production.naphtha,kb,monthly,Paj Products Production Naphtha,"paj,production"
paj_products_production_paraffin_wax,paj.products.production.paraffin_wax,kb,monthly,Paj Products Production Paraffin Wax,"paj,production"
paj_products_production_product_subtotal,paj.products.production.product_subtotal,kb,monthly,Paj Products Production Product Subtotal,"paj,production"
paj_products_sales_asphalt,paj.products.sales.asphalt,kb,monthly,Paj Products Sales Asphalt,paj
paj_products_sales_fuel_oil_a,paj.products.sales.fuel_oil_a,kb,monthly,Paj Products Sales Fuel Oil A,paj
paj_products_sales_fuel_oil_bc,paj.products.sales.fuel_oil_bc,kb,monthly,Paj Products Sales Fuel Oil Bc,paj
paj_products_sales_fuel_oil_total,paj.products.sales.fuel_oil_total,kb,monthly,Paj Products Sales Fuel Oil Total,paj
paj_products_sales_gas_oil,paj.products.sales.gas_oil,kb,monthly,Paj Products Sales Gas Oil,paj
paj_products_sales_gasoline,paj.products.sales.gasoline,kb,monthly,Paj Products Sales Gasoline,paj
paj_products_sales_jet_fuel,paj.products.sales.jet_fuel,kb,monthly,Paj Products Sales Jet Fuel,paj
paj_products_sales_kerosene,paj.products.sales.kerosene,kb,monthly,Paj Products Sales Kerosene,paj
paj_products_sales_lubricating_oil,paj.products.sales.lubricating_oil,kb,monthly,Paj Products Sales Lubricating Oil,paj
paj_products_sales_naphtha,paj.products.sales.naphtha,kb,monthly,Paj Products Sales Naphtha,paj
paj_products_sales_paraffin_wax,paj.products.sales.paraffin_wax,kb,monthly,Paj Products Sales Paraffin Wax,paj
paj_products_sales_product_subtotal,paj.products.sales.product_subtotal,kb,monthly,Paj Products Sales Product Subtotal,paj
paj.stockpile.gov_crude_oil,paj.stockpile.gov_crude_oil,"10,000 kiloliters",monthly,PAJ Stockpile: Government Crude Oil,
paj.stockpile.gov_days,paj.stockpile.gov_days,days,monthly,PAJ Stockpile: Government Days,
paj.stockpile.gov_equivalent,paj.stockpile.gov_equivalent,"10,000 kiloliters",monthly,PAJ Stockpile: Government Equivalent,
paj.stockpile.gov_products,paj.stockpile.gov_products,"10,000 kiloliters",monthly,PAJ Stockpile: Government Products,
paj.stockpile.joint_crude_oil,paj.stockpile.joint_crude_oil,"10,000 kiloliters",monthly,PAJ Stockpile: Joint Crude Oil,
paj.stockpile.joint_days,paj.stockpile.joint_days,days,monthly,PAJ Stockpile: Joint Days,
paj.stockpile.joint_equivalent,paj.stockpile.joint_equivalent,"10,000 kiloliters",monthly,PAJ Stockpile: Joint Equivalent,
paj.stockpile.private_crude_oil,paj.stockpile.private_crude_oil,"10,000 kiloliters",monthly,PAJ Stockpile: Private Crude Oil,
paj.stockpile.private_days,paj.stockpile.private_days,days,monthly,PAJ Stockpile: Private Days,
paj.stockpile.private_equivalent,paj.stockpile.private_equivalent,"10,000 kiloliters",monthly,PAJ Stockpile: Private Equivalent,
paj.stockpile.private_products,paj.stockpile.private_products,"10,000 kiloliters",monthly,PAJ Stockpile: Private Products,
paj.stockpile.target_days_private,paj.stockpile.target_days_private,days,monthly,PAJ Stockpile: Target Days Private,
paj.stockpile.total_days,paj.stockpile.total_days,days,monthly,PAJ Stockpile: Total Days,
paj.stockpile.total_volume,paj.stockpile.total_volume,"10,000 kiloliters",monthly,PAJ Stockpile: Total Volume,
pet_eer_epd2dxl0_pf4_rgc_dpg_w,PET.EER_EPD2DXL0_PF4_RGC_DPG.W,weekly,dollars_per_gallon,U.S. Gulf Coast Ultra-Low Sulfur No. 2 Diesel Spot Price,"energy,eia"
pet_eer_epd2f_pf4_y35ny_dpg_w,pet.eer_epd2f_pf4_y35ny_dpg.w,unknown,unknown,New York Harbor Ultra-Low Sulfur Diesel Spot Price,
pet_eer_epmru_pf4_rgc_dpg_w,PET.EER_EPMRU_PF4_RGC_DPG.W,weekly,dollars_per_gallon,U.S. Gulf Coast Regular Conventional Gasoline Spot Price,"energy,eia"
pet_rbrte_d,PET.RBRTE.D,daily,dollars_per_barrel,Europe Brent Crude Oil Spot Price FOB,"energy,eia"
pet_rclc1_w,pet_rclc1_w,unknown,unknown,"Cushing, OK WTI Crude Oil Futures Contract 1",
pet_rclc2_w,pet_rclc2_w,unknown,unknown,"Cushing, OK WTI Crude Oil Futures Contract 2",
pet_rclc3_w,pet_rclc3_w,unknown,unknown,"Cushing, OK WTI Crude Oil Futures Contract 3",
pet_rclc4_w,pet_rclc4_w,unknown,unknown,"Cushing, OK WTI Crude Oil Futures Contract 4",
pet_rwtc_d,PET.RWTC.D,daily,dollars_per_barrel,Cushing OK WTI Crude Oil Spot Price FOB,"energy,eia"
pet_wdistus1_w,pet_wdistus1_w,weekly,thousand_barrels,U.S. Distillate Fuel Oil Production,"energy,eia"
pet_wdiupus2_w,pet_wdiupus2_w,weekly,thousand_barrels,U.S. Distillate Fuel Oil Product Supplied,"energy,eia"
pet_w_epc0_vsd_nus_days_w,pet_w_epc0_vsd_nus_days_w,unknown,unknown,U.S. days of supply of crude oil,
pet_w_epd0_vsd_nus_days_w,pet_w_epd0_vsd_nus_days_w,unknown,unknown,U.S. days of supply of distillate fuel oil,
pet_w_epd0_ypy_nus_mbbld_w,pet_w_epd0_ypy_nus_mbbld_w,weekly,thousand_barrels_per_day,U.S. No. 2 Distillate Year-over-Year Production,"energy,eia"
pet_w_epjk_vsd_nus_days_w,pet_w_epjk_vsd_nus_days_w,unknown,unknown,U.S. days of supply of kerosene-type jet fuel,
pet_w_epjk_ypy_nus_mbbld_w,pet_w_epjk_ypy_nus_mbbld_w,weekly,thousand_barrels_per_day,U.S. Kerosene-Type Jet Fuel Year-over-Year Production,"energy,eia"
pet_w_epm0_vsd_nus_days_w,pet_w_epm0_vsd_nus_days_w,unknown,unknown,U.S. days of supply of total gasoline,
pet_wgfrpus2_w,pet_wgfrpus2_w,weekly,thousand_barrels,U.S. Finished Gasoline Refiner Production,"energy,eia"
pet_wgfupus2_w,pet_wgfupus2_w,weekly,thousand_barrels,U.S. Finished Gasoline Product Supplied,"energy,eia"
pet_wgtstus1_w,pet_wgtstus1_w,weekly,thousand_barrels,U.S. Motor Gasoline Total Stocks,"energy,eia"
pet_wkjstus1_w,pet_wkjstus1_w,weekly,thousand_barrels,U.S. Kerosene-Type Jet Fuel Stocks,"energy,eia"
pet_wkjupus2_w,pet_wkjupus2_w,weekly,thousand_barrels,U.S. Kerosene-Type Jet Fuel Product Supplied,"energy,eia"
refinery_utilization_us,PET.WPULEUS3.W,Percent,weekly,Refinery utilization (U.S.),eia
stb_carsonline_bnsf_box,stb.carsonline.bnsf.box,count,weekly,Stb Carsonline Bnsf Box,stb
stb_carsonline_bnsf_covered_hopper,stb.carsonline.bnsf.covered_hopper,count,weekly,Stb Carsonline Bnsf Covered Hopper,stb
stb_carsonline_bnsf_gondola,stb.carsonline.bnsf.gondola,count,weekly,Stb Carsonline Bnsf Gondola,stb
stb_carsonline_bnsf_intermodal,stb.carsonline.bnsf.intermodal,count,weekly,Stb Carsonline Bnsf Intermodal,stb
stb_carsonline_bnsf_multilevel_automotive,stb.carsonline.bnsf.multilevel_automotive,count,weekly,Stb Carsonline Bnsf Multilevel Automotive,stb
stb_carsonline_bnsf_open_hopper,stb.carsonline.bnsf.open_hopper,count,weekly,Stb Carsonline Bnsf Open Hopper,stb
stb_carsonline_bnsf_other,stb.carsonline.bnsf.other,count,weekly,Stb Carsonline Bnsf Other,stb
stb_carsonline_bnsf_tank,stb.carsonline.bnsf.tank,count,weekly,Stb Carsonline Bnsf Tank,stb
stb_carsonline_bnsf_tulsa_ok,stb.carsonline.bnsf.tulsa_ok,count,weekly,Stb Carsonline Bnsf Tulsa Ok,stb
stb_carsonline_cn_box,stb.carsonline.cn.box,count,weekly,Stb Carsonline Cn Box,stb
stb_carsonline_cn_covered_hopper,stb.carsonline.cn.covered_hopper,count,weekly,Stb Carsonline Cn Covered Hopper,stb
stb_carsonline_cn_gondola,stb.carsonline.cn.gondola,count,weekly,Stb Carsonline Cn Gondola,stb
stb_carsonline_cn_intermodal,stb.carsonline.cn.intermodal,count,weekly,Stb Carsonline Cn Intermodal,stb
stb_carsonline_cn_multilevel,stb.carsonline.cn.multilevel,count,weekly,Stb Carsonline Cn Multilevel,stb
stb_carsonline_cn_open_hopper,stb.carsonline.cn.open_hopper,count,weekly,Stb Carsonline Cn Open Hopper,stb
stb_carsonline_cn_other,stb.carsonline.cn.other,count,weekly,Stb Carsonline Cn Other,stb
stb_carsonline_cn_tank,stb.carsonline.cn.tank,count,weekly,Stb Carsonline Cn Tank,stb
stb_carsonline_cn_total,stb.carsonline.cn.total,count,weekly,Stb Carsonline Cn Total,stb
stb_carsonline_cp_box,stb.carsonline.cp.box,count,weekly,Stb Carsonline Cp Box,stb
stb_carsonline_cp_covered_hopper,stb.carsonline.cp.covered_hopper,count,weekly,Stb Carsonline Cp Covered Hopper,stb
stb_carsonline_cp_gondola,stb.carsonline.cp.gondola,count,weekly,Stb Carsonline Cp Gondola,stb
stb_carsonline_cp_intermodal,stb.carsonline.cp.intermodal,count,weekly,Stb Carsonline Cp Intermodal,stb
stb_carsonline_cp_multilevel_automotive,stb.carsonline.cp.multilevel_automotive,count,weekly,Stb Carsonline Cp Multilevel Automotive,stb
stb_carsonline_cp_open_hopper,stb.carsonline.cp.open_hopper,count,weekly,Stb Carsonline Cp Open Hopper,stb
stb_carsonline_cp_other,stb.carsonline.cp.other,count,weekly,Stb Carsonline Cp Other,stb
stb_carsonline_cp_st_paul,stb.carsonline.cp.st_paul,count,weekly,Stb Carsonline Cp St Paul,stb
stb_carsonline_cp_tank,stb.carsonline.cp.tank,count,weekly,Stb Carsonline Cp Tank,stb
stb_carsonline_cp_total,stb.carsonline.cp.total,count,weekly,Stb Carsonline Cp Total,stb
stb_carsonline_csx_box,stb.carsonline.csx.box,count,weekly,Stb Carsonline Csx Box,stb
stb_carsonline_csx_covered_hopper,stb.carsonline.csx.covered_hopper,count,weekly,Stb Carsonline Csx Covered Hopper,stb
stb_carsonline_csx_gondola,stb.carsonline.csx.gondola,count,weekly,Stb Carsonline Csx Gondola,stb
stb_carsonline_csx_intermodal,stb.carsonline.csx.intermodal,count,weekly,Stb Carsonline Csx Intermodal,stb
stb_carsonline_csx_multilevel_automotive,stb.carsonline.csx.multilevel_automotive,count,weekly,Stb Carsonline Csx Multilevel Automotive,stb
stb_carsonline_csx_open_hopper,stb.carsonline.csx.open_hopper,count,weekly,Stb Carsonline Csx Open Hopper,stb
stb_carsonline_csx_other,stb.carsonline.csx.other,count,weekly,Stb Carsonline Csx Other,stb
stb_carsonline_csx_tank,stb.carsonline.csx.tank,count,weekly,Stb Carsonline Csx Tank,stb
stb_carsonline_csx_total,stb.carsonline.csx.total,count,weekly,Stb Carsonline Csx Total,stb
stb_carsonline_csx_willard_oh,stb.carsonline.csx.willard_oh,count,weekly,Stb Carsonline Csx Willard Oh,stb
stb_carsonline_ctco_average,stb.carsonline.ctco.average,count,weekly,Stb Carsonline Ctco Average,stb
stb_carsonline_ctco_brc,stb.carsonline.ctco.brc,count,weekly,Stb Carsonline Ctco Brc,stb
stb_carsonline_ctco_cicero_bnsf,stb.carsonline.ctco.cicero_bnsf,count,weekly,Stb Carsonline Ctco Cicero Bnsf,stb
stb_carsonline_ctco_ihb,stb.carsonline.ctco.ihb,count,weekly,Stb Carsonline Ctco Ihb,stb
stb_carsonline_ctco_ns,stb.carsonline.ctco.ns,count,weekly,Stb Carsonline Ctco Ns,stb
stb_carsonline_ctco_subtotal_i/c,stb.carsonline.ctco.subtotal_i/c,count,weekly,Stb Carsonline Ctco Subtotal I/C,stb
stb_carsonline_ctco_terminating_i/c,stb.carsonline.ctco.terminating_i/c,count,weekly,Stb Carsonline Ctco Terminating I/C,stb
stb_carsonline_ctco_terminating_no_i/c,stb.carsonline.ctco.terminating_no_i/c,count,weekly,Stb Carsonline Ctco Terminating No I/C,stb
stb_carsonline_ctco_through_i/c,stb.carsonline.ctco.through_i/c,count,weekly,Stb Carsonline Ctco Through I/C,stb
stb_carsonline_ctco_up,stb.carsonline.ctco.up,count,weekly,Stb Carsonline Ctco Up,stb
stb_carsonline_kcs_10_  _baton_rouge,stb.carsonline.kcs.10.  _baton_rouge,count,weekly,Stb Carsonline Kcs 10    Baton Rouge,stb
stb_carsonline_kcs_box,stb.carsonline.kcs.box,count,weekly,Stb Carsonline Kcs Box,stb
stb_carsonline_kcs_covered_hopper,stb.carsonline.kcs.covered_hopper,count,weekly,Stb Carsonline Kcs Covered Hopper,stb
stb_carsonline_kcs_gondola,stb.carsonline.kcs.gondola,count,weekly,Stb Carsonline Kcs Gondola,stb
stb_carsonline_kcs_intermodal,stb.carsonline.kcs.intermodal,count,weekly,Stb Carsonline Kcs Intermodal,stb
stb_carsonline_kcs_multilevel_automotive,stb.carsonline.kcs.multilevel_automotive,count,weekly,Stb Carsonline Kcs Multilevel Automotive,stb
stb_carsonline_kcs_open_hopper,stb.carsonline.kcs.open_hopper,count,weekly,Stb Carsonline Kcs Open Hopper,stb
stb_carsonline_kcs_other,stb.carsonline.kcs.other,count,weekly,Stb Carsonline Kcs Other,stb
stb_carsonline_kcs_tank,stb.carsonline.kcs.tank,count,weekly,Stb Carsonline Kcs Tank,stb
stb_carsonline_ns_box,stb.carsonline.ns.box,count,weekly,Stb Carsonline Ns Box,stb
stb_carsonline_ns_chattanooga,stb.carsonline.ns.chattanooga,count,weekly,Stb Carsonline Ns Chattanooga,stb
stb_carsonline_ns_conway,stb.carsonline.ns.conway,count,weekly,Stb Carsonline Ns Conway,stb
stb_carsonline_ns_covered_hopper,stb.carsonline.ns.covered_hopper,count,weekly,Stb Carsonline Ns Covered Hopper,stb
stb_carsonline_ns_decatur,stb.carsonline.ns.decatur,count,weekly,Stb Carsonline Ns Decatur,stb
stb_carsonline_ns_elkhart,stb.carsonline.ns.elkhart,count,weekly,Stb Carsonline Ns Elkhart,stb
stb_carsonline_ns_gondola,stb.carsonline.ns.gondola,count,weekly,Stb Carsonline Ns Gondola,stb
stb_carsonline_ns_harrisburg,stb.carsonline.ns.harrisburg,count,weekly,Stb Carsonline Ns Harrisburg,stb
stb_carsonline_ns_intermodal,stb.carsonline.ns.intermodal,count,weekly,Stb Carsonline Ns Intermodal,stb
stb_carsonline_ns_macon,stb.carsonline.ns.macon,count,weekly,Stb Carsonline Ns Macon,stb
stb_carsonline_ns_multi_level,stb.carsonline.ns.multi-level,count,weekly,Stb Carsonline Ns Multi Level,stb
stb_carsonline_ns_multilevel_automotive,stb.carsonline.ns.multilevel_automotive,count,weekly,Stb Carsonline Ns Multilevel Automotive,stb
stb_carsonline_ns_open_hopper,stb.carsonline.ns.open_hopper,count,weekly,Stb Carsonline Ns Open Hopper,stb
stb_carsonline_ns_other,stb.carsonline.ns.other,count,weekly,Stb Carsonline Ns Other,stb
stb_carsonline_ns_roanoke,stb.carsonline.ns.roanoke,count,weekly,Stb Carsonline Ns Roanoke,stb
stb_carsonline_ns_system,stb.carsonline.ns.system,count,weekly,Stb Carsonline Ns System,stb
stb_carsonline_ns_tank,stb.carsonline.ns.tank,count,weekly,Stb Carsonline Ns Tank,stb
stb_carsonline_up_10__west_colton_ca,stb.carsonline.up.10__west_colton_ca,count,weekly,Stb Carsonline Up 10  West Colton Ca,stb
stb_carsonline_up_6__north_platte_east_ne,stb.carsonline.up.6__north_platte_east_ne,count,weekly,Stb Carsonline Up 6  North Platte East Ne,stb
stb_carsonline_up_6__north_platte_west_ne,stb.carsonline.up.6__north_platte_west_ne,count,weekly,Stb Carsonline Up 6  North Platte West Ne,stb
stb_carsonline_up_7__north_platte_west_ne,stb.carsonline.up.7__north_platte_west_ne,count,weekly,Stb Carsonline Up 7  North Platte West Ne,stb
stb_carsonline_up_7__pine_bluff_ar,stb.carsonline.up.7__pine_bluff_ar,count,weekly,Stb Carsonline Up 7  Pine Bluff Ar,stb
stb_carsonline_up_8__pine_bluff_ar,stb.carsonline.up.8__pine_bluff_ar,count,weekly,Stb Carsonline Up 8  Pine Bluff Ar,stb
